x,y
-19.81643969,-7.417900129
-1.036560916,-6.294343684
28.12871453,-5.268912831
-5.002302533,-6.579407907
33.32404087,-5.739323689
17.66745848,-4.813063712
-41.33709362,-8.248241789
48.07184748,-6.841722809
6.642841873,-5.652687459
-29.23206101,-7.821869151
-40.43913321,-8.219447231
-43.74785328,-8.32361838
-47.42179819,-8.433436963
-16.58730581,-7.259850299
5.680659952,-5.738905571
34.59394208,-5.850986475
12.67542218,-5.113942878
9.986360991,-5.34834166
-28.93638508,-7.810285123
-24.60851682,-7.633036223
15.19737113,-4.929154886
-17.10832291,-7.286136443
2.317395011,-6.028259036
-37.52834417,-8.123255992
-4.73037146,-6.560833901
49.25958607,-6.913123805
-10.07711741,-6.90229628
-43.80882832,-8.325489619
-20.7038744,-7.459397371
5.227182508,-5.77908572
24.01272793,-4.942461468
-18.15955032,-7.338232773
-0.614182469,-6.262121899
12.86686417,-5.098331659
25.31463006,-5.034090867
19.38873302,-4.785509616
-36.31194657,-8.081698695
40.69621047,-6.343931994
-12.11234117,-7.020271236
2.962220929,-5.974440804
48.86150016,-6.889436196
45.82093135,-6.7001669
31.76460765,-5.599053614
-7.610452931,-6.75078172
31.79765334,-5.602053423
-5.550411334,-6.616430725
-11.97396526,-7.012440007
20.72351691,-4.797829735
-26.10838808,-7.696155848
-32.42348874,-7.943001224
-26.18532325,-7.699343533
-21.64083813,-7.502362278
-45.93512863,-8.389702047
5.141668395,-5.786626444
44.24989826,-6.596200458
28.78366082,-5.32756718
-25.85677777,-7.685697223
19.59755476,-4.785485706
-48.47424907,-8.463844847
26.85475067,-5.158148897
-16.81073091,-7.271160946
-17.7669906,-7.318923154
26.54372954,-5.132050988
-11.58350287,-6.990195864
-28.1373279,-7.778657359
6.332208226,-5.680652836
-27.93666747,-7.770639927
-33.73629455,-7.990865718
-10.03599499,-6.899849108
-47.96050589,-8.449057778
-7.672986972,-6.754745373
-49.67267001,-8.497930507
-45.51399713,-8.377142267
-31.08758849,-7.893144411
-29.8663668,-7.846507129
10.03496201,-5.343945127
-26.82775421,-7.725776212
6.654787979,-5.651609748
5.074967143,-5.792499979
-16.19937062,-7.240072511
48.99235069,-6.897249031
-35.16407496,-8.041706105
35.12876673,-5.897176806
28.71800105,-5.321650731
2.430097764,-6.018913266
-48.11610378,-8.453547603
-23.65482848,-7.59190673
49.85897234,-6.948337758
21.05406177,-4.805373474
-28.19096652,-7.780795356
14.16126874,-4.998913876
-37.89317516,-8.135559805
5.668134027,-5.740019627
28.79682065,-5.328753814
-8.549807458,-6.809637029
-41.63355939,-8.257661055
8.710672065,-5.464507836
13.9266464,-5.01603582
-37.48452687,-8.121773351
36.52616781,-6.015279678
-1.221571435,-6.308341623
-22.39821813,-7.536476296
-18.8528364,-7.371923201
16.65667068,-4.850736628
0.009807879,-6.213842984
-5.586147852,-6.618825514
-17.44174905,-7.302794778
6.592368964,-5.657239071
-48.47772849,-8.463944633
5.283354748,-5.774125996
43.58242154,-6.55067029
-1.82276984,-6.353344321
-17.15243485,-7.288347595
30.30816866,-5.466229394
-35.65344348,-8.058850058
-42.13772484,-8.273581368
-5.459207419,-6.610308399
-3.448966382,-6.471426332
23.66786378,-4.920864393
19.90372042,-4.786766398
3.309032696,-5.945152044
-29.36768197,-7.82716129
-34.30327547,-8.01120334
-9.776048024,-6.884319788
-6.242413166,-6.662394027
47.50634689,-6.80694602
42.67441925,-6.487385203
-19.19358483,-7.388292922
36.25826016,-5.992936672
6.022728123,-5.70839468
4.416228178,-5.850103072
34.22795986,-5.81908184
28.79708696,-5.32877783
3.63712081,-5.917228318
-49.81696161,-8.501996538
-12.98475334,-7.069031256
-6.387919726,-6.671949888
13.32025049,-5.062210807
-35.32226035,-8.047263233
6.536703319,-5.662255582
-9.688314202,-6.879055025
-44.60181915,-8.34967194
-36.40152802,-8.084787678
-10.9490347,-6.953582691
-4.24444355,-6.527297758
-16.80889378,-7.27106818
35.73326631,-5.948736923
10.71558155,-5.28277728
-30.28816672,-7.86273256
-35.64789094,-8.058656327
26.73799508,-5.148299808
15.27231095,-4.92452064
-15.77201195,-7.218077733
-44.33889593,-8.34168548
-7.963840264,-6.773094703
-3.913619712,-6.504209709
3.550264355,-5.92464093
32.8422806,-5.69630946
49.83700919,-6.94705688
-11.75945412,-7.000246464
-30.99200182,-7.889531177
49.23913338,-6.911912679
17.99368031,-4.804176762
43.48960236,-6.544272962
13.64101756,-5.03745686
14.87046219,-4.950054232
-11.73882823,-6.999070571
-47.2126394,-8.427339872
9.306637558,-5.410103067
23.13052297,-4.889827917
15.31242937,-4.922064504
-43.80384044,-8.325336612
-34.69592105,-8.025172265
25.56537923,-5.053304064
-0.416678158,-6.246928267
-11.56309208,-6.989027098
-21.16821778,-7.480797069
-31.36335356,-7.903533759
44.73375775,-6.628692659
-10.19436097,-6.909259221
-36.08483189,-8.073846616
4.137266186,-5.874266438
-46.94836049,-8.419610045
4.845004388,-5.812693369
-10.34113825,-6.917946702
26.0945615,-5.095210737
-33.7215418,-7.990333883
-3.18998794,-6.452972113
9.364465889,-5.404832948
-41.46656232,-8.25236053
-0.285924068,-6.236825047
27.68987581,-5.230167349
-36.61820776,-8.092240398
20.01949351,-4.787657342
33.07311144,-5.716959786
1.314783393,-6.110251752
-49.51861899,-8.493580548
-14.32880807,-7.142145948
47.3021728,-6.79426269
-35.53423716,-8.05468691
27.47657424,-5.211537253
-13.90207011,-7.119189169
-21.84218491,-7.511484327
4.340950446,-5.856637411
-9.276140754,-6.854160683
42.03038601,-6.441533759
-14.31006918,-7.141142804
-38.74907668,-8.164141656
-24.49161028,-7.628036857
-34.43228781,-8.015803465
31.31108798,-5.557799787
12.96388278,-5.090498468
15.93743087,-4.88614405
16.41176044,-4.862036469
4.727702618,-5.822959412
-21.4050955,-7.491632555
-40.26868424,-8.213935951
33.12184197,-5.721309896
-18.49795635,-7.354742736
9.878356622,-5.35812293
-3.123230414,-6.448193827
15.82113388,-4.89248261
-23.90001042,-7.602556543
-21.54695576,-7.498095668
19.10566363,-4.786703942
47.34785891,-6.797106634
-21.74418497,-7.507049254
35.39930126,-5.920338457
40.13279815,-6.301633801
33.77541621,-5.779315051
25.22797414,-5.027555914
-24.08687199,-7.610637624
44.71384892,-6.627364133
34.71323181,-5.861334284
34.23746951,-5.819913799
27.71563436,-5.23242672
-2.624467005,-6.412215628
35.11655266,-5.896127838
42.91844229,-6.504547779
-47.57563534,-8.437909881
22.90873051,-4.878013535
-3.368026908,-6.465672847
9.11937655,-5.427182516
48.44977124,-6.864679972
34.70074913,-5.860252674
47.66972243,-6.817046086
-15.51447903,-7.204716969
-22.26367496,-7.53045561
-18.35927578,-7.347991963
-16.35111716,-7.24783002
4.809990966,-5.815760145
-21.47942591,-7.495021446
41.58592443,-6.40941482
17.0683297,-4.833603883
28.54911756,-5.306466713
-31.69946208,-7.916127317
-35.91141524,-8.067831034
-44.42553499,-8.344320618
11.83734898,-5.184399343
8.994138937,-5.438614456
-12.49639616,-7.04186595
-47.73817751,-8.442625347
-34.07488187,-8.003034676
0.677287914,-6.161301179
28.71720594,-5.321579128
26.20375901,-5.104067255
43.43247794,-6.540327733
29.51799582,-5.394128513
-4.573860962,-6.550080952
-15.56013164,-7.207091302
-36.71401968,-8.09552736
6.123375129,-5.69938647
-29.23847524,-7.822119744
-38.19933385,-8.145828922
26.76546635,-5.150611714
-4.274471722,-6.529383079
22.58431029,-4.861848856
-39.32744305,-8.183234848
-6.085883363,-6.652072301
5.738800955,-5.733731489
35.55836825,-5.933891553
41.19293549,-6.380687547
-14.86696983,-7.170764424
-12.7637563,-7.056778525
-39.7764538,-8.197937332
15.75931906,-4.895917759
-28.11901414,-7.77792689
36.64313156,-6.024988681
-10.65951109,-6.936679034
-4.611500884,-6.552671176
-31.82462409,-7.920797711
-43.25614708,-8.308466219
28.45533841,-5.298057763
30.18669828,-5.455131012
-3.65810453,-6.48623366
35.24226291,-5.906910625
12.56479936,-5.123052898
-31.95090012,-7.925499147
-46.99297905,-8.420917123
-37.02215089,-8.10606313
-18.43939037,-7.351894375
23.15345781,-4.89108385
27.29803175,-5.196059251
-35.14312344,-8.040968955
29.57995835,-5.399770279
-33.46547224,-7.981080955
21.71029157,-4.825392585
-42.14431657,-8.273788708
-10.61340191,-6.93397548
31.58299434,-5.582551322
2.99752718,-5.971470005
44.73564514,-6.628818568
-18.33192327,-7.346658012
7.816540694,-5.546166102
-30.97709038,-7.888966954
-10.77388873,-6.943371753
49.87562834,-6.949308651
-15.63117703,-7.210781229
40.85708196,-6.355890536
19.7666341,-4.785999745
-47.02297632,-8.421795411
-1.87228778,-6.357018157
17.69054342,-4.81238054
-9.751702917,-6.882860073
-34.59089662,-8.021445028
6.116787815,-5.699976469
44.93254953,-6.641918942
45.92954236,-6.707193223
48.99407991,-6.897352103
33.60138354,-5.763933315
15.40800371,-4.916283834
36.91729389,-6.047637219
36.37714033,-6.002868934
26.19246265,-5.103147967
-33.47323536,-7.981362075
-42.05258431,-8.270901435
0.889457929,-6.144405087
-40.69597374,-8.227724258
-6.214087115,-6.660529408
-18.80285189,-7.369511531
-12.08491245,-7.01872108
49.55923672,-6.930795515
36.94922294,-6.050264873
44.79065598,-6.63248556
-24.56951579,-7.631369695
-45.15083676,-8.366249525
33.18386951,-5.72684216
18.87255784,-4.78868839
9.602189194,-5.383194487
-28.52602092,-7.794101593
3.516928298,-5.927482087
-44.42444429,-8.344287465
-6.895069472,-6.704965297
-30.92617668,-7.887039324
-17.22245403,-7.291852804
43.76570782,-6.563255312
34.73670107,-5.863367105
-24.30163603,-7.619887752
-12.27944658,-7.02969254
23.35143348,-4.90218512
28.22241368,-5.277249491
-48.83629415,-8.474201991
-27.82938524,-7.766340923
-43.29282018,-8.309600168
20.56541388,-4.794840563
37.59341731,-6.102830929
-22.25177427,-7.529922251
19.28041169,-4.785808819
-36.09864696,-8.074325095
-12.5230993,-7.043359799
33.58778335,-5.762729265
19.57483294,-4.785452999
19.48994058,-4.785407081
35.33617879,-5.914946716
-20.54117775,-7.451848885
15.0967985,-4.935467565
-20.13721266,-7.432991743
44.46774889,-6.610882413
28.07890142,-5.264489344
32.50181732,-5.665724897
23.61847771,-4.917875489
29.36725644,-5.380416802
-9.484247981,-6.866763094
-36.9388098,-8.103218757
-34.04435955,-8.001940596
31.6643903,-5.58995059
-46.94458691,-8.419499462
4.399145709,-5.851586774
32.34971357,-5.652015871
44.83970301,-6.635750406
-3.973150116,-6.508379756
-43.04996952,-8.302079486
2.239952174,-6.034665911
-30.41427627,-7.867559411
-20.12885316,-7.432599779
47.57151062,-6.810979705
-33.46839551,-7.981186818
27.73499788,-5.234126465
-15.86216971,-7.222736111
-2.58971482,-6.409690391
-39.97633247,-8.204448765
-43.98183035,-8.330789583
36.17203147,-5.985714631
-42.91283879,-8.297820632
38.27956299,-6.157872624
-10.61600114,-6.934127967
-5.994942971,-6.646055546
-14.92679617,-7.173923296
-46.76490784,-8.414227143
22.5566011,-4.860531605
-14.65102637,-7.159325032
14.10604149,-5.002904075
27.15890454,-5.184077652
17.70805805,-4.811867687
-1.412751338,-6.322732494
31.21291308,-5.548851673
-42.40032851,-8.281825395
-47.16671466,-8.425998716
-6.649297917,-6.689021716
-35.65219498,-8.058806499
30.80370663,-5.511506673
-49.82452464,-8.502209437
-40.37784619,-8.217467273
-7.832497503,-6.764826059
-26.48860198,-7.711862947
45.63011736,-6.687773017
-12.85127635,-7.06163885
-0.867992515,-6.281528379
-23.24907837,-7.57416503
7.628033484,-5.563345729
2.004532725,-6.054066918
47.88690806,-6.830406036
16.07406267,-4.878908342
34.62423476,-5.853616643
-41.28564041,-8.246602645
-7.712417968,-6.757241285
-45.85935121,-8.387447718
10.21319356,-5.327850799
23.14464431,-4.890600466
18.26286931,-4.798105981
-43.89680536,-8.328186522
17.65028868,-4.813577141
-19.29249212,-7.393021493
-15.17064494,-7.186752462
22.64995742,-4.865009972
-39.29080012,-8.182030387
-24.75009438,-7.639074957
-6.106931719,-6.653462788
8.71797315,-5.463840716
-19.29934319,-7.393348649
-6.453098865,-6.676218277
-18.96636237,-7.377390737
41.59687148,-6.41021062
15.84196404,-4.891335312
-32.30934554,-7.938787371
14.51039347,-4.974290576
-46.47072714,-8.40556571
28.26065908,-5.280658093
-49.81960147,-8.502070853
-11.54846715,-6.988189275
17.24670575,-4.826931462
-46.05093997,-8.393142595
-6.524069924,-6.680857459
-32.56192599,-7.948100588
8.321146964,-5.50010144
-30.89642059,-7.885911917
-11.63606219,-6.993202772
38.21797806,-6.152972458
-49.81586394,-8.501965637
18.02034281,-4.80352408
-21.74853917,-7.507246502
32.14086322,-5.633150485
-20.58905685,-7.454073027
-10.98997097,-6.95596273
45.10808097,-6.653538686
33.52546102,-5.757208091
39.02166713,-6.216297645
43.25889974,-6.528301889
-37.0639383,-8.107487841
-15.17137733,-7.186790883
21.36103598,-4.813918257
12.5149199,-5.127181084
33.36187408,-5.742687603
-27.94961111,-7.771158012
-18.0679471,-7.333742135
-28.06139303,-7.775626943
-47.19646606,-8.426867656
18.02097824,-4.803508662
-21.38510628,-7.490720292
-46.9209222,-8.418805841
-21.55490739,-7.498457368
-38.68062211,-8.16187013
-42.83765746,-8.295481998
8.101535369,-5.520160056
-48.90389768,-8.476130172
34.35012982,-5.829758098
-43.39382091,-8.312719937
-1.590296173,-6.336030003
-33.75972864,-7.991710237
-7.804179756,-6.763039554
36.3059983,-5.996928539
15.64101204,-4.90261783
46.24735443,-6.727636457
-10.42399648,-6.922836548
-8.80704283,-6.825502026
27.92649494,-5.250994165
40.20513427,-6.307100832
16.93115825,-4.839047507
-32.86243685,-7.959127379
-18.02175436,-7.331474136
-22.87941062,-7.55787201
-26.92027642,-7.729556002
20.24919512,-4.790082495
-19.05295601,-7.381551966
47.38694249,-6.799536863
36.24360717,-5.99171047
11.97731226,-5.172418662
37.94468414,-6.131131643
-19.28858742,-7.392835012
12.61957843,-5.118533792
13.39832235,-5.056121404
-19.88025565,-7.420910907
8.295388716,-5.502454695
-39.23237648,-8.180108541
29.84084979,-5.423553335
37.51368068,-6.096371016
14.76696821,-4.956894023
-44.49308001,-8.346372673
43.85619148,-6.569445043
-44.20386072,-8.337571635
-25.08550219,-7.653313207
-12.48821095,-7.041407849
-8.64707119,-6.815648342
-33.48157796,-7.981664136
44.19738575,-6.592648378
-37.19566439,-8.111972562
25.53888307,-5.051253163
14.01554263,-5.009496464
-19.3384537,-7.395215333
-38.42811115,-8.153469481
45.55483659,-6.682865842
32.4147964,-5.657885003
-34.78026127,-8.028160619
-10.71097302,-6.939692697
-3.723723823,-6.490862141
23.78182515,-4.927862388
37.56535602,-6.100559031
47.38423916,-6.799368849
22.3877205,-4.852724786
12.2914555,-5.145825141
34.20927889,-5.817447072
-12.19580025,-7.024981496
39.86817518,-6.281542298
28.8760858,-5.335906869
40.8798066,-6.357575559
-7.858979388,-6.766495532
-42.94132281,-8.298705981
40.75226267,-6.348104661
11.27387865,-5.233347139
25.03381758,-5.013119785
8.040334544,-5.525747447
49.45224231,-6.924501101
-33.41325866,-7.979189207
20.88229157,-4.801236269
-33.32971239,-7.976158676
-42.06690971,-8.271352593
13.40771511,-5.055391525
5.14807446,-5.786061961
27.22736311,-5.18996427
-44.51174842,-8.346939469
-45.33575543,-8.371803233
8.250989251,-5.506510689
26.17447519,-5.10168562
-31.47396319,-7.907686518
3.596444171,-5.920701596
7.36963486,-5.586858164
10.49388677,-5.302608524
-45.92084203,-8.389277219
-22.98772065,-7.5626586
-32.10511794,-7.93122662
2.772819495,-5.990335329
23.50752742,-4.911258883
41.76330857,-6.422280439
-46.94015563,-8.419369597
32.42180682,-5.658516912
34.73942092,-5.863602624
-3.036433781,-6.441968104
-12.96812743,-7.068111776
-42.4363315,-8.28295309
-33.00429282,-7.96431244
17.19646125,-4.828763962
9.012924428,-5.436899283
16.77883177,-4.8454049
-4.974034344,-6.57748348
29.19443041,-5.364722805
-4.420184902,-6.539477923
39.44650727,-6.249228153
-42.74434885,-8.292575796
13.54352529,-5.044905253
30.86217194,-5.516846091
-17.89016757,-7.325000483
3.607165955,-5.919786397
36.6079958,-6.022075029
3.421613853,-5.935593689
29.36121341,-5.379867537
8.62331733,-5.472490086
38.15070066,-6.147610311
-5.682368806,-6.625261986
-40.68361015,-8.227326583
42.94962076,-6.50673236
-8.142754572,-6.78431212
2.670255412,-5.998912499
19.09435955,-4.786779357
-44.53426763,-8.347622973
-15.95904286,-7.227730558
29.27887157,-5.372386866
-49.34548896,-8.48868082
-44.57980891,-8.349004551
-22.59262454,-7.545146084
-14.25211907,-7.138037721
28.1056682,-5.266865528
-31.11550153,-7.894198368
-9.352040236,-6.858764832
19.39546805,-4.78549748
32.94804475,-5.70578017
4.617527185,-5.832580173
41.23391738,-6.383697773
41.7628651,-6.422248352
11.85420009,-5.182952845
41.0471646,-6.369952869
39.38611436,-6.244569818
-15.47071747,-7.202438596
49.63853444,-6.935449488
39.02649664,-6.216674105
-13.61842048,-7.103798738
28.28965726,-5.283244717
-17.16764807,-7.289109655
-34.32925204,-8.012130389
23.94835729,-4.938336124
13.17367,-5.073750624
9.990363713,-5.347979447
-25.9438018,-7.689320361
-21.76532436,-7.50800671
29.87367183,-5.426548155
8.694494676,-5.465986031
-19.82472239,-7.418291135
-20.38882865,-7.444756503
-27.47945706,-7.752257543
0.544176206,-6.17185352
6.503663106,-5.665231416
-43.11041525,-8.303953955
-33.6096924,-7.98629731
1.051878013,-6.131407353
4.153925716,-5.872827385
1.003592157,-6.135277194
-37.80833921,-8.132705239
-34.42504639,-8.01554553
-9.08535855,-6.842547439
19.36533364,-4.785557666
28.07716949,-5.264335656
13.63633699,-5.037812907
8.180516779,-5.512947584
47.47335168,-6.804900958
2.963823568,-5.974306005
-21.16291694,-7.480553969
-30.37912979,-7.866215292
-28.46270372,-7.791593456
-6.233659173,-6.66181793
6.694972072,-5.647983396
41.55834854,-6.40740912
-18.39025895,-7.349501993
-21.89769089,-7.513992247
11.88988418,-5.179893354
-27.95551873,-7.771394429
-32.79825559,-7.956777222
-48.35824328,-8.460515148
1.633371149,-6.084422933
-49.75838285,-8.500346803
5.600244433,-5.746053674
5.573426159,-5.74843539
-42.62677782,-8.288908075
-10.30907686,-6.91605183
27.22040959,-5.189365544
7.253551885,-5.597404743
-9.693086564,-6.879341713
2.332200402,-6.027032788
-10.75139857,-6.942057295
-43.29748938,-8.309744497
27.85188866,-5.244410365
26.4309894,-5.122704937
6.85297226,-5.633707985
11.44626401,-5.218259919
8.887038993,-5.448395227
11.66285683,-5.199440305
-26.02226798,-7.692581912
29.10837015,-5.356920073
20.56467034,-4.794827462
23.7876333,-4.928222776
-36.15822281,-8.076387217
-49.45097379,-8.491667523
23.85175705,-4.932225288
31.07866843,-5.536607871
6.47215164,-5.66806836
-44.43179787,-8.344510974
-17.6903594,-7.315133777
43.36147032,-6.535415081
35.27578459,-5.909780897
18.67727018,-4.7910428
-33.27622725,-7.974216264
17.9664294,-4.804855441
-42.04311382,-8.270603121
6.100376448,-5.701446119
-4.095817762,-6.516951096
16.50675151,-4.857558211
-6.588555734,-6.68506505
-46.92971241,-8.419063512
-5.759132713,-6.630384905
-3.293349092,-6.460353122
-48.96156304,-8.477773466
9.355030626,-5.405692667
-19.83690499,-7.418866118
32.59341091,-5.673967078
41.59173894,-6.409837538
-23.26469776,-7.574850728
-20.39829795,-7.445198011
-40.75263682,-8.22954585
22.58318121,-4.861794983
21.74602745,-4.826669501
12.08680962,-5.163101079
-12.3884962,-7.035819671
13.06715954,-5.082220407
1.72867515,-6.076655488
15.02062392,-4.940318762
37.1254227,-6.064727846
-16.89808141,-7.275567207
5.754488863,-5.732334545
-47.138608,-8.425177476
-27.91344869,-7.769710247
28.55884406,-5.30733982
-20.90958553,-7.46890395
-44.2816654,-8.339942956
19.8900822,-4.786676111
13.8333088,-5.022968192
14.77092104,-4.956630874
38.2603066,-6.15634129
-33.59294817,-7.985692349
16.66684243,-4.85028485
-11.67993304,-6.995709584
19.32277327,-4.785668493
-19.58268596,-7.406836006
14.96321868,-4.944013785
-14.04647597,-7.126984017
41.28677611,-6.387575396
-11.12275046,-6.963665602
17.80218578,-4.809192674
25.26637775,-5.030445191
-30.0606153,-7.853994869
17.83169954,-4.808382229
29.10007393,-5.356168355
22.62123066,-4.863619727
-32.48036413,-7.945097745
-39.67839091,-8.194735241
31.75454224,-5.598139718
48.00960055,-6.837919899
25.16840273,-5.023095934
40.97408451,-6.36455505
10.85149945,-5.270671527
-4.079863149,-6.515837904
-45.40864879,-8.373988347
9.966781753,-5.350113723
28.14239353,-5.2701286
31.80523643,-5.602741666
-27.69176187,-7.760813256
23.29034598,-4.898710485
17.7559091,-4.81049067
47.2098144,-6.788502955
-8.839964795,-6.827524792
-44.87731136,-8.358007106
-18.47294549,-7.353526786
-18.52414177,-7.356015063
-0.726342714,-6.270714178
-44.43693707,-8.344667163
-40.50172037,-8.221467239
-26.09217221,-7.695483359
28.24359342,-5.279136718
36.8830408,-6.044815977
12.39840521,-5.136872264
-16.74766263,-7.267974069
-22.87520592,-7.557685974
-46.80260296,-8.415334351
36.93324599,-6.048950285
-25.23532361,-7.659642567
48.54218076,-6.870259271
-37.24136166,-8.113526103
3.295344945,-5.946312476
-12.1403216,-7.021851483
28.37716968,-5.291061816
41.40903323,-6.396522467
-13.8875379,-7.118403234
41.10440802,-6.374173428
-38.08782795,-8.142094694
-46.51723098,-8.406937332
40.45067289,-6.325578102
43.07408784,-6.515434827
8.999619729,-5.438114029
-44.35519303,-8.342181415
38.21595028,-6.152810979
34.95155917,-5.881930559
6.87397216,-5.631808661
-3.941447434,-6.506159861
-43.23950014,-8.307951283
-11.67868587,-6.995638358
24.04023245,-4.944236987
2.232751038,-6.035261042
-0.324073773,-6.239776502
33.01987882,-5.712203991
-48.32237876,-8.459484639
-23.59414315,-7.589262565
-35.80988749,-8.064301091
-46.70294479,-8.412405822
-21.0686176,-7.476224748
39.38661684,-6.244608607
-33.6895525,-7.989180206
48.89786702,-6.891610232
-36.86976189,-8.100859248
-3.270042268,-6.458690611
-12.984065,-7.068993195
15.75616333,-4.896094345
37.35649221,-6.083597672
-20.5124435,-7.450512985
-22.7174955,-7.55069643
-41.91089944,-8.266433955
-31.36541705,-7.903611307
26.00093527,-5.08767139
40.96090189,-6.36358021
14.46229028,-4.977619689
1.744930626,-6.075328763
20.15950484,-4.789031778
-45.49258005,-8.376501473
39.02513712,-6.216568136
17.26197603,-4.826381883
-33.51269936,-7.982790566
0.256448313,-6.194536569
3.181944942,-5.955912291
12.40025388,-5.136717985
46.45684973,-6.741017755
6.917419401,-5.62787768
7.767195328,-5.550665115
43.74877853,-6.56209553
-43.84397871,-8.326567564
15.89966366,-4.888184545
-40.06018963,-8.207174487
10.86688654,-5.269303753
30.43522828,-5.477840083
-46.76846292,-8.41433159
2.19329514,-6.038519953
-20.23520492,-7.437581155
16.06481665,-4.879390692
9.771735628,-5.367792718
-43.84511232,-8.326602319
39.11638119,-6.223671721
45.33341314,-6.66837466
-31.91237936,-7.924066082
-42.64547521,-8.289491791
48.80317408,-6.885945169
-7.209403158,-6.725204356
25.89824021,-5.079461347
42.31660413,-6.462010879
37.21157487,-6.071776182
46.33646122,-6.733337188
-20.32397073,-7.441730068
21.00386976,-4.804116321
40.10977871,-6.299891778
37.42006757,-6.088770057
32.86013152,-5.697908973
-46.47905777,-8.405811488
40.61358064,-6.337769157
12.79325045,-5.104310742
7.259607736,-5.596854816
23.81869621,-4.930156258
0.822152999,-6.149775067
36.48265983,-6.011661055
-35.97616306,-8.070079081
15.71359563,-4.898487784
9.299375843,-5.410765008
1.336662842,-6.108484662
-25.53800855,-7.672372627
47.35056253,-6.797274827
41.62142999,-6.411995042
15.20095505,-4.928931896
-38.94981556,-8.170788453
1.462647441,-6.098290185
-1.894740068,-6.358682299
-43.18281266,-8.306196814
-11.11568559,-6.963256402
30.52032159,-5.48561605
28.6655637,-5.316930846
-38.00227722,-8.139225117
-8.802360663,-6.825214207
29.80667606,-5.420435753
-24.72799394,-7.638133429
8.747933804,-5.461103202
-46.32665719,-8.401310578
18.16301265,-4.800223146
32.6819925,-5.681928494
19.99106314,-4.787417932
-14.82280042,-7.168429369
-1.085259191,-6.298035035
-21.58729772,-7.499930098
-23.40294557,-7.580910311
26.49264581,-5.127808339
8.437933051,-5.489430684
3.855646189,-5.898515046
49.06747799,-6.901722875
26.91579851,-5.163322433
8.609807775,-5.473724602
29.08532589,-5.354832249
4.892485641,-5.80853123
-42.35800692,-8.280498998
-2.568346534,-6.408136488
34.9727496,-5.883756779
-9.692063708,-6.87928027
-26.32024301,-7.704922178
4.148854207,-5.873265517
-13.10927973,-7.075906175
25.85215163,-5.07579756
26.90369474,-5.162295422
-15.3691627,-7.197142278
46.74529152,-6.75932013
-14.41928797,-7.146983257
-30.68055576,-7.877714988
-40.89441253,-8.234096607
-18.67651767,-7.363404184
45.83437927,-6.701037989
13.8464281,-5.021989756
-29.18599899,-7.820068711
-16.6877846,-7.264944119
-15.69843107,-7.214268588
39.48429395,-6.252138932
0.416004312,-6.181979305
6.222343805,-5.690515368
28.93445492,-5.341180188
-14.90716859,-7.17288744
-27.98199731,-7.772453753
32.28321804,-5.646014452
-42.39580581,-8.28168369
-41.7814322,-8.262343246
-19.02838477,-7.380372012
35.54955811,-5.933142174
-2.570266235,-6.408276126
-17.57628613,-7.309480732
-3.995618441,-6.509951874
17.41746087,-4.820982684
7.406187005,-5.583535078
34.28252359,-5.823853273
-42.41784725,-8.282374199
-24.0150111,-7.607533521
18.75590668,-4.79001917
-6.750072652,-6.695571838
-17.62735268,-7.312013203
-45.3927954,-8.37351331
-18.96469076,-7.37731033
-7.337726716,-6.733418053
11.5571878,-5.208601968
-25.69853456,-7.679093081
34.47165997,-5.840352669
38.27973881,-6.157886603
42.82561351,-6.498032488
6.263375375,-5.686833758
-19.70143151,-7.41246357
27.01468148,-5.171735699
0.722019739,-6.15774679
11.25851596,-5.234696073
18.65764182,-4.791314156
-41.6094558,-8.25689684
21.41077514,-4.815439715
-20.16210307,-7.434158393
-26.68086217,-7.719761374
-18.25558462,-7.342930744
-21.79816828,-7.509493447
-24.94362696,-7.647302139
-37.64553566,-8.127216195
16.81441267,-4.843890817
-22.16092379,-7.525846192
-25.24316663,-7.659973386
6.876747478,-5.631557615
-44.86522712,-8.357642197
32.31658742,-5.649026748
-46.3054553,-8.400683633
-23.28292793,-7.575650763
-19.78101321,-7.416226934
16.23045415,-4.870912815
12.57574748,-5.122148481
21.2340671,-4.810206699
-22.41654153,-7.537294947
49.60848143,-6.933686787
-19.9553711,-7.424449434
0.126536488,-6.204721564
-36.76776352,-8.097368844
39.75599001,-6.272981022
-26.20584991,-7.700193213
-43.29098942,-8.309543575
-13.43761364,-7.093933051
48.9005564,-6.891770924
-28.79754452,-7.80482356
-21.24653636,-7.484385623
0.458931393,-6.178591817
13.0568334,-5.083045228
-10.68166986,-6.937977158
17.9960522,-4.804118245
-36.99664714,-8.105193118
-42.97618153,-8.299788953
-45.46163306,-8.375575195
5.392795873,-5.764448533
39.08161869,-6.220967416
8.579373668,-5.476505725
3.154594237,-5.958223871
14.40401819,-4.981680319
-9.249332796,-6.852532312
-23.86253078,-7.600931997
10.92102775,-5.26449563
13.27863033,-5.065473422
25.92726406,-5.081775248
-26.61059218,-7.716877956
-21.12746608,-7.478927462
-47.73021659,-8.442394647
-20.85628433,-7.466444744
-14.59173864,-7.156174019
14.96303114,-4.944025911
10.76017006,-5.278801298
25.61679236,-5.057297155
38.43635515,-6.170312466
39.55026915,-6.257214024
-42.19238992,-8.275300206
2.587113589,-6.005849897
-45.48545746,-8.376288323
29.66126079,-5.407177246
